worker_id,month,total_days_worked,total_hours_worked
1143,Feb,25,200
1143,Mar,20,180
1143,Apr,23,161
1143,May,23,138
1144,Feb,20,180
1144,Mar,20,120
1144,Apr,22,154
1144,May,23,138
1145,Feb,25,175
1145,Mar,20,160
1145,Apr,20,140
1145,May,20,160
1146,Feb,20,180
1146,Mar,25,200
1146,Apr,23,161
1146,May,23,184
1147,Feb,21,147
1147,Mar,22,154
1147,Apr,21,147
1147,May,21,168
1148,Feb,23,184
1148,Mar,23,138
1148,Apr,20,140
1148,May,22,132
1149,Feb,24,216
1149,Mar,22,154
1149,Apr,21,189
1149,May,21,147
1150,Feb,23,184
1150,Mar,21,147
1150,Apr,21,168
1150,May,22,176
1151,Feb,22,198
1151,Mar,24,168
1151,Apr,20,140
1151,May,26,156
1152,Feb,26,182
1152,Mar,21,189
1152,Apr,22,198
1152,May,22,154
1153,Feb,24,144
1153,Mar,23,207
1153,Apr,25,225
1153,May,26,182
1154,Feb,25,150
1154,Mar,22,154
1154,Apr,22,154
1154,May,25,150
1155,Feb,26,208
1155,Mar,26,234
1155,Apr,22,198
1155,May,25,175
1156,Feb,21,126
1156,Mar,22,176
1156,Apr,23,184
1156,May,25,200
1157,Feb,22,198
1157,Mar,22,176
1157,Apr,21,168
1157,May,26,234
1158,Feb,20,160
1158,Mar,22,176
1158,Apr,25,175
1158,May,25,200
1159,Feb,24,168
1159,Mar,21,147
1159,Apr,20,180
1159,May,21,126
1160,Feb,22,176
1160,Mar,22,176
1160,Apr,20,140
1160,May,21,168
1161,Feb,26,234
1161,Mar,26,182
1161,Apr,24,144
1161,May,22,154
1162,Feb,23,207
1162,Mar,22,132
1162,Apr,24,144
1162,May,25,150
1163,Feb,25,200
1163,Mar,21,168
1163,Apr,21,126
1163,May,22,176
1164,Feb,24,168
1164,Mar,20,120
1164,Apr,22,176
1164,May,23,138
1165,Feb,22,198
1165,Mar,21,126
1165,Apr,20,160
1165,May,20,140
1166,Feb,21,147
1166,Mar,25,175
1166,Apr,20,140
1166,May,21,189
1167,Feb,20,180
1167,Mar,23,161
1167,Apr,22,176
1167,May,24,168
1168,Feb,26,208
1168,Mar,25,150
1168,Apr,25,200
1168,May,24,144
1169,Feb,25,150
1169,Mar,22,154
1169,Apr,25,225
1169,May,22,176
1170,Feb,22,198
1170,Mar,26,234
1170,Apr,23,138
1170,May,25,200
1171,Feb,24,144
1171,Mar,20,160
1171,Apr,26,182
1171,May,22,176
1172,Feb,23,184
1172,Mar,25,225
1172,Apr,25,150
1172,May,26,182
1173,Feb,23,207
1173,Mar,20,180
1173,Apr,24,144
1173,May,25,200
1174,Feb,25,225
1174,Mar,23,138
1174,Apr,22,198
1174,May,24,144
1175,Feb,26,208
1175,Mar,24,192
1175,Apr,22,198
1175,May,21,189
1176,Feb,23,161
1176,Mar,21,126
1176,Apr,24,192
1176,May,21,168
1177,Feb,26,182
1177,Mar,26,208
1177,Apr,26,234
1177,May,26,234
1178,Feb,20,140
1178,Mar,24,192
1178,Apr,22,176
1178,May,23,138
1179,Feb,26,156
1179,Mar,20,160
1179,Apr,26,208
1179,May,21,126
1180,Feb,22,154
1180,Mar,26,234
1180,Apr,21,168
1180,May,23,161
1181,Feb,20,140
1181,Mar,24,216
1181,Apr,25,150
1181,May,20,120
1182,Feb,23,138
1182,Mar,22,154
1182,Apr,22,176
1182,May,23,184
1183,Feb,22,154
1183,Mar,25,200
1183,Apr,20,120
1183,May,26,208
1184,Feb,22,132
1184,Mar,21,168
1184,Apr,24,192
1184,May,20,180
1185,Feb,21,126
1185,Mar,20,180
1185,Apr,20,160
1185,May,24,216
1186,Feb,20,140
1186,Mar,21,168
1186,Apr,26,182
1186,May,22,154
1187,Feb,25,175
1187,Mar,26,156
1187,Apr,25,150
1187,May,24,144
1188,Feb,21,147
1188,Mar,21,147
1188,Apr,22,198
1188,May,21,126
1189,Feb,21,126
1189,Mar,25,225
1189,Apr,23,161
1189,May,25,200
1190,Feb,26,208
1190,Mar,23,207
1190,Apr,21,126
1190,May,20,120
1191,Feb,25,175
1191,Mar,20,120
1191,Apr,21,147
1191,May,25,175
1192,Feb,25,200
1192,Mar,25,200
1192,Apr,22,198
1192,May,24,216
1193,Feb,26,182
1193,Mar,22,132
1193,Apr,23,184
1193,May,20,180
1194,Feb,20,160
1194,Mar,22,198
1194,Apr,20,120
1194,May,23,138
1195,Feb,22,154
1195,Mar,23,138
1195,Apr,20,180
1195,May,20,120
1196,Feb,24,168
1196,Mar,26,208
1196,Apr,20,140
1196,May,25,225
1197,Feb,21,189
1197,Mar,24,144
1197,Apr,21,168
1197,May,23,184
1198,Feb,23,161
1198,Mar,20,120
1198,Apr,25,175
1198,May,20,180
1199,Feb,24,168
1199,Mar,26,182
1199,Apr,21,147
1199,May,24,192
1200,Feb,21,147
1200,Mar,26,208
1200,Apr,22,176
1200,May,26,182
1201,Feb,21,126
1201,Mar,23,138
1201,Apr,21,189
1201,May,22,176
1202,Feb,22,132
1202,Mar,21,147
1202,Apr,24,216
1202,May,23,184
1203,Feb,21,189
1203,Mar,21,189
1203,Apr,24,216
1203,May,21,147
1204,Feb,26,156
1204,Mar,23,161
1204,Apr,20,140
1204,May,21,168
1205,Feb,24,168
1205,Mar,23,138
1205,Apr,23,161
1205,May,26,156
1206,Feb,20,180
1206,Mar,23,138
1206,Apr,24,216
1206,May,25,200
1207,Feb,21,147
1207,Mar,22,154
1207,Apr,25,150
1207,May,22,198
1208,Feb,25,175
1208,Mar,21,189
1208,Apr,25,225
1208,May,21,147
1209,Feb,26,234
1209,Mar,23,161
1209,Apr,22,132
1209,May,23,207
1210,Feb,24,168
1210,Mar,26,156
1210,Apr,22,132
1210,May,24,144
1211,Feb,20,160
1211,Mar,23,161
1211,Apr,26,208
1211,May,21,147
1212,Feb,25,225
1212,Mar,20,180
1212,Apr,25,175
1212,May,26,182
1213,Feb,21,189
1213,Mar,26,156
1213,Apr,22,176
1213,May,23,184
1214,Feb,23,184
1214,Mar,21,189
1214,Apr,22,154
1214,May,25,225
1215,Feb,20,180
1215,Mar,24,168
1215,Apr,25,150
1215,May,26,156
1216,Feb,24,192
1216,Mar,24,144
1216,Apr,23,138
1216,May,22,198
1217,Feb,23,138
1217,Mar,21,168
1217,Apr,22,132
1217,May,24,192
1218,Feb,25,175
1218,Mar,20,120
1218,Apr,22,132
1218,May,24,144
1219,Feb,26,234
1219,Mar,25,200
1219,Apr,24,168
1219,May,23,161
1220,Feb,26,208
1220,Mar,21,168
1220,Apr,22,132
1220,May,23,184
1221,Feb,25,150
1221,Mar,23,184
1221,Apr,23,161
1221,May,26,182
1222,Feb,22,176
1222,Mar,20,120
1222,Apr,20,160
1222,May,22,176
1223,Feb,24,144
1223,Mar,24,216
1223,Apr,22,154
1223,May,22,132
1224,Feb,24,144
1224,Mar,25,175
1224,Apr,20,160
1224,May,23,207
1225,Feb,22,154
1225,Mar,20,180
1225,Apr,22,132
1225,May,21,168
1226,Feb,20,160
1226,Mar,25,175
1226,Apr,23,161
1226,May,25,175
1227,Feb,21,168
1227,Mar,23,184
1227,Apr,24,144
1227,May,22,176
1228,Feb,24,192
1228,Mar,23,161
1228,Apr,23,207
1228,May,22,132
1229,Feb,22,132
1229,Mar,24,168
1229,Apr,22,132
1229,May,26,208
1230,Feb,20,160
1230,Mar,22,154
1230,Apr,26,234
1230,May,25,175
1231,Feb,24,144
1231,Mar,24,144
1231,Apr,25,225
1231,May,25,150
1232,Feb,24,168
1232,Mar,22,176
1232,Apr,20,160
1232,May,24,168
1233,Feb,21,147
1233,Mar,24,216
1233,Apr,22,154
1233,May,21,189
1234,Feb,21,168
1234,Mar,26,182
1234,Apr,26,234
1234,May,20,140
1235,Feb,21,189
1235,Mar,25,175
1235,Apr,21,168
1235,May,20,180
1236,Feb,26,208
1236,Mar,25,225
1236,Apr,23,184
1236,May,25,225
1237,Feb,25,175
1237,Mar,26,208
1237,Apr,25,175
1237,May,23,207
1238,Feb,20,160
1238,Mar,22,154
1238,Apr,23,138
1238,May,21,168
1239,Feb,23,207
1239,Mar,26,208
1239,Apr,26,208
1239,May,24,168
1240,Feb,23,207
1240,Mar,25,175
1240,Apr,24,144
1240,May,26,182
1241,Feb,23,207
1241,Mar,22,198
1241,Apr,24,168
1241,May,25,225
1242,Feb,23,161
1242,Mar,25,175
1242,Apr,24,168
1242,May,21,126
1243,Feb,20,140
1243,Mar,23,207
1243,Apr,21,147
1243,May,24,144
1244,Feb,25,225
1244,Mar,20,160
1244,Apr,22,132
1244,May,20,180
1245,Feb,25,225
1245,Mar,26,156
1245,Apr,25,200
1245,May,23,138
1246,Feb,25,175
1246,Mar,26,234
1246,Apr,25,150
1246,May,25,225
1247,Feb,26,182
1247,Mar,23,207
1247,Apr,21,126
1247,May,25,200
1248,Feb,25,200
1248,Mar,23,207
1248,Apr,21,168
1248,May,20,120
1249,Feb,23,207
1249,Mar,20,120
1249,Apr,24,192
1249,May,26,234
1250,Feb,23,161
1250,Mar,22,198
1250,Apr,20,180
1250,May,21,189
1251,Feb,24,168
1251,Mar,21,189
1251,Apr,22,132
1251,May,21,189
1252,Feb,26,182
1252,Mar,24,192
1252,Apr,24,192
1252,May,21,189
1253,Feb,20,140
1253,Mar,24,144
1253,Apr,22,154
1253,May,23,184
1254,Feb,22,198
1254,Mar,24,192
1254,Apr,21,168
1254,May,22,198
1255,Feb,24,144
1255,Mar,21,168
1255,Apr,21,189
1255,May,26,156
1256,Feb,20,140
1256,Mar,26,234
1256,Apr,20,180
1256,May,22,176
1257,Feb,26,156
1257,Mar,26,208
1257,Apr,22,198
1257,May,25,200
1258,Feb,24,144
1258,Mar,22,198
1258,Apr,20,140
1258,May,25,200
1259,Feb,22,132
1259,Mar,26,182
1259,Apr,20,160
1259,May,23,207
1260,Feb,21,126
1260,Mar,25,200
1260,Apr,23,184
1260,May,21,168
1261,Feb,23,161
1261,Mar,26,208
1261,Apr,20,180
1261,May,24,144
1262,Feb,26,208
1262,Mar,26,156
1262,Apr,23,184
1262,May,26,234
1263,Feb,22,132
1263,Mar,24,192
1263,Apr,22,132
1263,May,25,225
1264,Feb,25,200
1264,Mar,25,175
1264,Apr,24,192
1264,May,25,200
1265,Feb,20,120
1265,Mar,20,140
1265,Apr,24,144
1265,May,25,175
1266,Feb,23,161
1266,Mar,22,154
1266,Apr,22,198
1266,May,22,132
1267,Feb,25,225
1267,Mar,25,175
1267,Apr,25,200
1267,May,24,144
1268,Feb,21,168
1268,Mar,23,184
1268,Apr,21,168
1268,May,21,189
1269,Feb,21,147
1269,Mar,22,198
1269,Apr,25,225
1269,May,24,192
1270,Feb,26,156
1270,Mar,25,200
1270,Apr,20,160
1270,May,25,150
1271,Feb,20,120
1271,Mar,21,126
1271,Apr,25,175
1271,May,21,126
1272,Feb,24,192
1272,Mar,24,168
1272,Apr,21,147
1272,May,24,192
1273,Feb,23,161
1273,Mar,24,216
1273,Apr,20,140
1273,May,23,184
1274,Feb,23,138
1274,Mar,24,192
1274,Apr,22,132
1274,May,25,225
1275,Feb,25,150
1275,Mar,24,168
1275,Apr,22,176
1275,May,21,168
1276,Feb,25,225
1276,Mar,21,147
1276,Apr,23,184
1276,May,25,225
1277,Feb,24,168
1277,Mar,25,200
1277,Apr,25,150
1277,May,23,161
1278,Feb,24,216
1278,Mar,23,184
1278,Apr,26,234
1278,May,22,132
1279,Feb,22,154
1279,Mar,24,216
1279,Apr,23,207
1279,May,22,154
1280,Feb,22,154
1280,Mar,22,176
1280,Apr,21,189
1280,May,24,192
1281,Feb,23,161
1281,Mar,23,161
1281,Apr,26,234
1281,May,22,154
1282,Feb,22,198
1282,Mar,26,234
1282,Apr,21,168
1282,May,21,168
1283,Feb,20,180
1283,Mar,24,144
1283,Apr,24,216
1283,May,23,161
1284,Feb,20,160
1284,Mar,26,182
1284,Apr,26,234
1284,May,21,126
1285,Feb,24,168
1285,Mar,22,154
1285,Apr,25,225
1285,May,23,161
1286,Feb,21,168
1286,Mar,23,184
1286,Apr,22,176
1286,May,20,160
1287,Feb,20,180
1287,Mar,22,154
1287,Apr,21,126
1287,May,22,198
1288,Feb,22,154
1288,Mar,20,120
1288,Apr,25,225
1288,May,24,144
1289,Feb,20,120
1289,Mar,20,160
1289,Apr,22,132
1289,May,21,147
1290,Feb,22,132
1290,Mar,25,150
1290,Apr,23,161
1290,May,20,180
1291,Feb,23,161
1291,Mar,23,207
1291,Apr,26,182
1291,May,24,144
1292,Feb,24,168
1292,Mar,20,160
1292,Apr,20,140
1292,May,24,192
1293,Feb,23,161
1293,Mar,20,120
1293,Apr,22,176
1293,May,22,132
1294,Feb,20,180
1294,Mar,23,207
1294,Apr,20,180
1294,May,24,192
1295,Feb,26,182
1295,Mar,21,168
1295,Apr,20,160
1295,May,22,132
1296,Feb,22,154
1296,Mar,20,180
1296,Apr,23,161
1296,May,25,150
1297,Feb,20,160
1297,Mar,20,160
1297,Apr,26,234
1297,May,21,126
1298,Feb,25,225
1298,Mar,26,156
1298,Apr,25,225
1298,May,20,140
1299,Feb,21,126
1299,Mar,26,182
1299,Apr,24,216
1299,May,20,140
1300,Feb,23,138
1300,Mar,23,184
1300,Apr,22,176
1300,May,23,138
1301,Feb,24,192
1301,Mar,20,160
1301,Apr,24,192
1301,May,21,126
1302,Feb,24,192
1302,Mar,24,216
1302,Apr,23,138
1302,May,23,161
1303,Feb,21,126
1303,Mar,21,126
1303,Apr,20,120
1303,May,26,182
1304,Feb,20,160
1304,Mar,21,189
1304,Apr,23,161
1304,May,21,189
1305,Feb,25,175
1305,Mar,24,216
1305,Apr,22,198
1305,May,22,198
1306,Feb,25,150
1306,Mar,22,154
1306,Apr,26,156
1306,May,25,200
1307,Feb,23,138
1307,Mar,25,225
1307,Apr,20,120
1307,May,23,161
1308,Feb,20,180
1308,Mar,23,161
1308,Apr,20,180
1308,May,21,126
1309,Feb,23,161
1309,Mar,21,189
1309,Apr,22,154
1309,May,24,144
1310,Feb,21,189
1310,Mar,26,234
1310,Apr,23,184
1310,May,20,120
1311,Feb,25,175
1311,Mar,26,234
1311,Apr,26,156
1311,May,25,225
1312,Feb,23,207
1312,Mar,25,150
1312,Apr,25,200
1312,May,20,180
1313,Feb,21,147
1313,Mar,20,120
1313,Apr,21,126
1313,May,24,144
1314,Feb,25,225
1314,Mar,26,234
1314,Apr,23,138
1314,May,20,160
1315,Feb,21,147
1315,Mar,23,207
1315,Apr,22,154
1315,May,22,176
1316,Feb,21,126
1316,Mar,25,150
1316,Apr,20,140
1316,May,25,225
1317,Feb,23,161
1317,Mar,21,168
1317,Apr,24,216
1317,May,21,189
1318,Feb,25,200
1318,Mar,23,207
1318,Apr,26,208
1318,May,22,154
1319,Feb,25,175
1319,Mar,20,140
1319,Apr,21,126
1319,May,23,207
1320,Feb,22,176
1320,Mar,20,180
1320,Apr,20,160
1320,May,21,147
1321,Feb,25,200
1321,Mar,24,192
1321,Apr,24,216
1321,May,24,144
1322,Feb,20,180
1322,Mar,23,207
1322,Apr,26,234
1322,May,20,160
1323,Feb,21,189
1323,Mar,25,200
1323,Apr,23,138
1323,May,25,175
1324,Feb,25,150
1324,Mar,20,180
1324,Apr,25,150
1324,May,20,120
1325,Feb,20,160
1325,Mar,20,140
1325,Apr,21,126
1325,May,26,234
1326,Feb,20,180
1326,Mar,21,168
1326,Apr,25,175
1326,May,26,208
1327,Feb,26,208
1327,Mar,26,234
1327,Apr,22,198
1327,May,22,154
1328,Feb,23,161
1328,Mar,23,207
1328,Apr,26,156
1328,May,23,184
1329,Feb,21,126
1329,Mar,25,175
1329,Apr,26,208
1329,May,21,168
1330,Feb,20,160
1330,Mar,24,192
1330,Apr,20,160
1330,May,23,138
1331,Feb,24,192
1331,Mar,24,168
1331,Apr,26,182
1331,May,24,192
1332,Feb,20,140
1332,Mar,21,147
1332,Apr,25,200
1332,May,25,175
1333,Feb,26,156
1333,Mar,24,192
1333,Apr,22,132
1333,May,26,234
1334,Feb,20,160
1334,Mar,23,207
1334,Apr,23,138
1334,May,25,175
1335,Feb,24,168
1335,Mar,21,189
1335,Apr,22,198
1335,May,24,192
1336,Feb,22,132
1336,Mar,24,192
1336,Apr,21,189
1336,May,21,168
1337,Feb,26,156
1337,Mar,26,208
1337,Apr,21,168
1337,May,21,189
1338,Feb,25,200
1338,Mar,24,216
1338,Apr,21,189
1338,May,24,144
1339,Feb,24,192
1339,Mar,22,198
1339,Apr,22,198
1339,May,20,180
1340,Feb,23,184
1340,Mar,20,180
1340,Apr,24,168
1340,May,21,189
1341,Feb,24,168
1341,Mar,26,182
1341,Apr,21,126
1341,May,23,207
1342,Feb,26,234
1342,Mar,25,175
1342,Apr,23,161
1342,May,21,189
1343,Feb,22,198
1343,Mar,20,140
1343,Apr,26,182
1343,May,20,180
1344,Feb,22,176
1344,Mar,26,208
1344,Apr,26,182
1344,May,24,216
1345,Feb,21,189
1345,Mar,25,200
1345,Apr,25,175
1345,May,22,132
1346,Feb,26,234
1346,Mar,21,147
1346,Apr,23,207
1346,May,21,147
1347,Feb,26,208
1347,Mar,25,175
1347,Apr,21,147
1347,May,21,147
1348,Feb,25,225
1348,Mar,24,216
1348,Apr,25,175
1348,May,24,216
1349,Feb,26,234
1349,Mar,23,184
1349,Apr,22,154
1349,May,20,160
1350,Feb,25,150
1350,Mar,21,189
1350,Apr,26,182
1350,May,26,208
1351,Feb,25,175
1351,Mar,25,225
1351,Apr,24,144
1351,May,25,175
1352,Feb,22,176
1352,Mar,20,140
1352,Apr,22,176
1352,May,22,176
1353,Feb,20,180
1353,Mar,22,154
1353,Apr,21,126
1353,May,25,200
1354,Feb,25,150
1354,Mar,21,126
1354,Apr,24,216
1354,May,24,144
1355,Feb,25,150
1355,Mar,23,184
1355,Apr,21,126
1355,May,26,182
1356,Feb,22,132
1356,Mar,26,156
1356,Apr,24,168
1356,May,25,225
1357,Feb,23,184
1357,Mar,24,144
1357,Apr,22,198
1357,May,26,234
1358,Feb,20,140
1358,Mar,26,234
1358,Apr,26,182
1358,May,25,225
1359,Feb,22,198
1359,Mar,20,140
1359,Apr,21,189
1359,May,24,216
1360,Feb,26,156
1360,Mar,23,138
1360,Apr,21,168
1360,May,20,140
1361,Feb,20,180
1361,Mar,24,144
1361,Apr,22,176
1361,May,20,160
1362,Feb,24,192
1362,Mar,20,180
1362,Apr,25,175
1362,May,22,154
1363,Feb,26,156
1363,Mar,22,132
1363,Apr,26,208
1363,May,21,147
1364,Feb,20,180
1364,Mar,20,160
1364,Apr,25,200
1364,May,25,150
1365,Feb,26,208
1365,Mar,20,180
1365,Apr,23,184
1365,May,22,176
1366,Feb,25,150
1366,Mar,21,147
1366,Apr,24,192
1366,May,22,198
1367,Feb,25,175
1367,Mar,23,207
1367,Apr,26,182
1367,May,26,156
1368,Feb,26,156
1368,Mar,25,200
1368,Apr,20,180
1368,May,23,207
1369,Feb,20,160
1369,Mar,20,180
1369,Apr,22,176
1369,May,21,147
1370,Feb,24,168
1370,Mar,23,184
1370,Apr,20,120
1370,May,22,132
1371,Feb,24,144
1371,Mar,24,144
1371,Apr,23,207
1371,May,26,182
1372,Feb,25,225
1372,Mar,24,144
1372,Apr,20,140
1372,May,25,150
1373,Feb,24,144
1373,Mar,21,189
1373,Apr,23,184
1373,May,21,189
1374,Feb,24,216
1374,Mar,25,150
1374,Apr,20,180
1374,May,25,175
1375,Feb,22,176
1375,Mar,26,182
1375,Apr,24,216
1375,May,20,120
1376,Feb,23,138
1376,Mar,24,144
1376,Apr,24,168
1376,May,26,182
1377,Feb,21,168
1377,Mar,24,192
1377,Apr,26,156
1377,May,23,161
1378,Feb,23,207
1378,Mar,25,150
1378,Apr,24,144
1378,May,26,234
1379,Feb,23,138
1379,Mar,23,207
1379,Apr,25,175
1379,May,20,140
1380,Feb,20,160
1380,Mar,26,234
1380,Apr,21,168
1380,May,25,150
1381,Feb,20,120
1381,Mar,24,168
1381,Apr,24,192
1381,May,23,184
1382,Feb,23,138
1382,Mar,26,182
1382,Apr,20,160
1382,May,24,144
1383,Feb,20,120
1383,Mar,20,140
1383,Apr,26,208
1383,May,23,138
1384,Feb,26,156
1384,Mar,25,225
1384,Apr,22,198
1384,May,25,150
1385,Feb,20,180
1385,Mar,21,189
1385,Apr,22,198
1385,May,24,168
1386,Feb,23,207
1386,Mar,20,180
1386,Apr,20,160
1386,May,25,225
1387,Feb,20,180
1387,Mar,26,234
1387,Apr,25,200
1387,May,22,176
1388,Feb,23,184
1388,Mar,24,192
1388,Apr,24,216
1388,May,22,198
1389,Feb,21,147
1389,Mar,21,189
1389,Apr,24,144
1389,May,24,168
1390,Feb,25,225
1390,Mar,20,120
1390,Apr,20,160
1390,May,26,234
1391,Feb,26,182
1391,Mar,22,198
1391,Apr,26,182
1391,May,26,234
1392,Feb,24,216
1392,Mar,23,184
1392,Apr,20,160
1392,May,24,168
1393,Feb,21,126
1393,Mar,20,160
1393,Apr,22,176
1393,May,25,150
1394,Feb,22,132
1394,Mar,20,120
1394,Apr,22,154
1394,May,26,234
1395,Feb,24,144
1395,Mar,25,150
1395,Apr,23,184
1395,May,21,168
1396,Feb,24,144
1396,Mar,26,208
1396,Apr,25,150
1396,May,21,189
1397,Feb,24,216
1397,Mar,23,184
1397,Apr,26,182
1397,May,23,184
1398,Feb,21,126
1398,Mar,21,147
1398,Apr,22,154
1398,May,21,147
1399,Feb,21,126
1399,Mar,25,200
1399,Apr,21,189
1399,May,21,189
1400,Feb,23,207
1400,Mar,25,200
1400,Apr,25,200
1400,May,24,192
1401,Feb,24,168
1401,Mar,24,192
1401,Apr,25,200
1401,May,26,208
1402,Feb,23,184
1402,Mar,23,207
1402,Apr,20,140
1402,May,21,147
1403,Feb,24,216
1403,Mar,22,198
1403,Apr,22,154
1403,May,23,184
1404,Feb,26,156
1404,Mar,21,147
1404,Apr,20,180
1404,May,21,126
1405,Feb,25,150
1405,Mar,23,138
1405,Apr,22,132
1405,May,21,168
1406,Feb,20,160
1406,Mar,24,192
1406,Apr,22,176
1406,May,23,184
1407,Feb,23,138
1407,Mar,23,138
1407,Apr,23,207
1407,May,20,180
1408,Feb,21,147
1408,Mar,20,160
1408,Apr,23,138
1408,May,20,180
1409,Feb,20,160
1409,Mar,23,207
1409,Apr,25,200
1409,May,24,216
1410,Feb,21,189
1410,Mar,24,168
1410,Apr,23,161
1410,May,25,175
1411,Feb,22,132
1411,Mar,26,234
1411,Apr,21,126
1411,May,23,184
1412,Feb,24,168
1412,Mar,21,147
1412,Apr,25,175
1412,May,26,156
1413,Feb,22,198
1413,Mar,20,140
1413,Apr,20,120
1413,May,22,176
1414,Feb,24,168
1414,Mar,26,182
1414,Apr,26,182
1414,May,26,182
1415,Feb,20,120
1415,Mar,24,144
1415,Apr,20,140
1415,May,26,156
1416,Feb,25,150
1416,Mar,21,189
1416,Apr,26,156
1416,May,22,132
1417,Feb,21,126
1417,Mar,25,225
1417,Apr,21,147
1417,May,22,198
1418,Feb,24,192
1418,Mar,23,161
1418,Apr,23,138
1418,May,23,161
1419,Feb,23,138
1419,Mar,25,175
1419,Apr,26,182
1419,May,24,216
1420,Feb,25,225
1420,Mar,24,144
1420,Apr,22,154
1420,May,22,154
1421,Feb,23,184
1421,Mar,25,175
1421,Apr,26,208
1421,May,25,150
1422,Feb,25,150
1422,Mar,26,208
1422,Apr,22,154
1422,May,25,175
1423,Feb,22,198
1423,Mar,23,207
1423,Apr,21,168
1423,May,20,160
1424,Feb,26,156
1424,Mar,21,147
1424,Apr,26,182
1424,May,25,225
1425,Feb,20,120
1425,Mar,26,182
1425,Apr,26,208
1425,May,20,120
1426,Feb,26,182
1426,Mar,24,192
1426,Apr,22,132
1426,May,26,208
1427,Feb,21,147
1427,Mar,26,156
1427,Apr,20,180
1427,May,24,192
1428,Feb,25,150
1428,Mar,21,147
1428,Apr,22,154
1428,May,24,216
1429,Feb,22,154
1429,Mar,24,216
1429,Apr,26,208
1429,May,24,216
1430,Feb,24,192
1430,Mar,22,176
1430,Apr,24,192
1430,May,22,198
1431,Feb,25,150
1431,Mar,21,189
1431,Apr,20,160
1431,May,20,120
1432,Feb,21,126
1432,Mar,21,168
1432,Apr,21,147
1432,May,22,198
1433,Feb,24,216
1433,Mar,25,225
1433,Apr,23,184
1433,May,21,126
1434,Feb,23,207
1434,Mar,23,207
1434,Apr,25,200
1434,May,20,160
1435,Feb,20,160
1435,Mar,24,144
1435,Apr,23,207
1435,May,21,147
1436,Feb,24,192
1436,Mar,24,192
1436,Apr,21,168
1436,May,23,184
1437,Feb,20,140
1437,Mar,20,120
1437,Apr,21,126
1437,May,23,138
1438,Feb,20,180
1438,Mar,26,208
1438,Apr,26,208
1438,May,25,150
1439,Feb,20,120
1439,Mar,23,138
1439,Apr,22,154
1439,May,24,144
1440,Feb,22,198
1440,Mar,23,161
1440,Apr,24,216
1440,May,20,180
1441,Feb,20,120
1441,Mar,20,140
1441,Apr,21,168
1441,May,24,192
1442,Feb,23,138
1442,Mar,26,208
1442,Apr,20,120
1442,May,20,140
1443,Feb,26,156
1443,Mar,20,160
1443,Apr,21,147
1443,May,23,138
1444,Feb,21,189
1444,Mar,26,182
1444,Apr,22,132
1444,May,25,175
1445,Feb,23,184
1445,Mar,21,147
1445,Apr,20,180
1445,May,24,216
1446,Feb,23,184
1446,Mar,26,234
1446,Apr,22,132
1446,May,25,200
1447,Feb,23,138
1447,Mar,21,147
1447,Apr,24,192
1447,May,22,154
1448,Feb,25,225
1448,Mar,22,154
1448,Apr,21,168
1448,May,23,161
1449,Feb,24,144
1449,Mar,21,168
1449,Apr,24,144
1449,May,23,207
1450,Feb,26,156
1450,Mar,20,180
1450,Apr,24,216
1450,May,20,180
1451,Feb,25,150
1451,Mar,25,225
1451,Apr,25,150
1451,May,21,168
1452,Feb,26,234
1452,Mar,22,154
1452,Apr,22,176
1452,May,22,176
1453,Feb,23,184
1453,Mar,24,168
1453,Apr,22,176
1453,May,20,180
1454,Feb,26,234
1454,Mar,22,198
1454,Apr,25,225
1454,May,25,225
1455,Feb,21,189
1455,Mar,23,184
1455,Apr,25,150
1455,May,24,168
1456,Feb,21,147
1456,Mar,26,208
1456,Apr,24,216
1456,May,26,182
1457,Feb,24,144
1457,Mar,25,175
1457,Apr,23,138
1457,May,23,138
1458,Feb,24,192
1458,Mar,22,154
1458,Apr,22,154
1458,May,23,161
1459,Feb,22,154
1459,Mar,26,182
1459,Apr,22,176
1459,May,24,144
1460,Feb,22,132
1460,Mar,20,160
1460,Apr,22,154
1460,May,24,192
1461,Feb,26,182
1461,Mar,20,160
1461,Apr,25,200
1461,May,21,126
1462,Feb,20,160
1462,Mar,21,189
1462,Apr,22,154
1462,May,25,200
1463,Feb,21,126
1463,Mar,22,132
1463,Apr,23,184
1463,May,24,144
1464,Feb,23,161
1464,Mar,20,180
1464,Apr,25,175
1464,May,20,180
1465,Feb,22,198
1465,Mar,25,150
1465,Apr,25,175
1465,May,23,184
1466,Feb,25,200
1466,Mar,24,192
1466,Apr,26,234
1466,May,22,154
1467,Feb,22,198
1467,Mar,23,161
1467,Apr,25,175
1467,May,25,150
1468,Feb,22,198
1468,Mar,21,168
1468,Apr,26,156
1468,May,22,132
1469,Feb,20,180
1469,Mar,21,189
1469,Apr,21,168
1469,May,25,200
1470,Feb,22,154
1470,Mar,25,175
1470,Apr,22,198
1470,May,20,180
1471,Feb,20,180
1471,Mar,26,182
1471,Apr,23,138
1471,May,21,168
1472,Feb,23,161
1472,Mar,22,198
1472,Apr,20,120
1472,May,23,207
1473,Feb,24,168
1473,Mar,22,176
1473,Apr,21,147
1473,May,20,160
1474,Feb,21,126
1474,Mar,23,207
1474,Apr,26,156
1474,May,25,200
1475,Feb,26,234
1475,Mar,25,200
1475,Apr,24,168
